order_id,customer_id,staff_id,coupon_code,delivery_pincode,order_date,order_time,payment_method,delivery_status,promised_delivery_time,actual_delivery_time,total_amount
1803,443,20,,247004,2026-06-15,Morning,COD,Delivered,45,38,222.55
1804,392,11,,247001,2026-06-20,Evening,COD,Delivered,45,29,909.61
1805,255,15,REFER20,247004,2026-06-29,Evening,UPI,Delivered,45,65,342.82
1806,148,2,MONTHLY200,250001,2026-05-27,Morning,COD,Delivered,45,22,863.91
1807,62,8,FESTIVE15,247001,2026-05-26,Morning,COD,Delivered,45,27,222.55
1808,425,1,FIRST50,251002,2026-06-27,Evening,UPI,Delivered,45,25,227.83
1809,400,19,,247003,2026-06-20,Afternoon,UPI,Delivered,45,39,1005.75
1810,491,20,FIRST50,250002,2026-06-29,Morning,UPI,Out for Delivery,45,37,756.88
1811,321,5,BULK150,247232,2026-06-26,Evening,UPI,Delivered,45,29,835.0
1812,38,4,,247004,2026-06-24,Other,COD,Delivered,45,43,553.14
1813,155,8,,250002,2026-05-22,Evening,UPI,Delivered,45,20,276.57
1814,301,1,,247232,2026-05-10,Evening,COD,Delivered,45,24,484.48
1815,372,16,,247003,2026-06-28,Evening,UPI,Delivered,45,42,175.66
1816,465,8,REFER20,251003,2026-04-04,Evening,COD,Delivered,45,45,387.58
1817,240,14,,250002,2026-06-16,Morning,COD,Delivered,45,16,1078.41
1818,149,16,EXPIRED5,249402,2026-05-15,Morning,UPI,Delivered,45,48,352.81
1819,295,9,,247667,2026-06-15,Morning,COD,Cancelled,45,40,242.24
1820,329,10,,251002,2026-05-01,Afternoon,UPI,Delivered,45,19,720.85
1821,373,20,SUMMER10,251001,2026-06-09,Morning,COD,Delivered,45,68,250.05
1822,173,1,,250002,2026-06-20,Evening,UPI,Delivered,45,41,351.32
1823,38,10,,251001,2026-06-14,Morning,COD,Delivered,45,54,780.47
1824,460,4,,250002,2026-06-21,Evening,UPI,Delivered,45,43,242.24
1825,489,8,,251002,2026-06-19,Evening,UPI,Delivered,45,26,963.99
1826,156,1,,247001,2026-05-21,Afternoon,UPI,Delivered,45,51,371.38
1827,435,13,GYM20,247003,2026-06-10,Evening,UPI,Cancelled,45,31,371.83
1828,282,12,,248003,2026-05-23,Evening,UPI,Delivered,45,27,220.9
1829,217,1,FLAT75,249401,2026-04-22,Evening,COD,Delivered,45,43,443.81
1830,263,16,,247004,2026-06-28,Evening,UPI,Delivered,45,52,242.24
1831,249,1,FIRST50,247003,2026-06-27,Evening,COD,Delivered,45,28,571.67
1832,264,4,,248003,2026-06-29,Morning,UPI,Out for Delivery,45,44,220.9
1833,347,4,FLASH30,251003,2026-06-19,Afternoon,UPI,Delivered,45,48,276.57
1834,27,5,,249402,2026-06-29,Morning,UPI,Out for Delivery,45,54,645.42
1835,423,13,,248003,2026-06-28,Other,UPI,Cancelled,45,68,919.64
1836,454,4,BULK150,248003,2026-06-09,Other,COD,Delivered,45,21,242.24
1837,380,4,,249402,2026-06-23,Morning,UPI,Delivered,45,46,201.16
1838,193,11,,251001,2026-05-02,Other,UPI,Delivered,45,28,861.67
1839,228,19,,251003,2026-06-19,Evening,UPI,Delivered,45,26,379.43
1840,352,15,,250002,2026-04-29,Evening,COD,Delivered,45,24,601.98
1841,219,15,,247232,2026-06-18,Afternoon,UPI,Delivered,45,30,598.07
1842,375,16,,247004,2026-06-29,Other,UPI,Delivered,45,63,1174.28
1843,279,11,,251001,2026-06-26,Evening,UPI,Cancelled,45,28,722.7
1844,92,6,,249402,2026-06-29,Morning,UPI,Delivered,45,37,175.66
1845,3,2,,251003,2026-05-21,Evening,UPI,Delivered,45,32,687.47
1846,496,16,,251001,2026-06-06,Other,COD,Delivered,45,47,1241.79
1847,88,19,,247001,2026-06-16,Morning,UPI,Cancelled,45,46,204.9
1848,405,14,PROTEIN25,247661,2026-06-23,Evening,COD,Delivered,45,46,800.65
1849,135,11,,251003,2026-06-26,Evening,UPI,Delivered,45,49,831.2
1850,222,19,MONTHLY200,251003,2026-06-17,Evening,COD,Delivered,45,50,758.86
1851,326,7,,247003,2026-05-25,Other,COD,Delivered,45,37,1133.69
1852,1,2,,251003,2026-06-29,Evening,UPI,Preparing,45,26,1070.61
1853,11,15,FIRST50,251002,2026-06-24,Evening,COD,Delivered,45,32,669.62
1854,365,2,,251001,2026-05-14,Evening,UPI,Delivered,45,26,1485.52
1855,299,14,,251002,2026-06-06,Evening,COD,Delivered,45,61,525.86
1856,152,19,,250002,2026-06-10,Evening,UPI,Delivered,45,46,464.79
1857,338,11,,247004,2026-06-17,Evening,UPI,Delivered,45,21,445.1
1858,296,9,,247003,2026-06-16,Morning,COD,Delivered,45,43,379.43
1859,387,20,NEWYEAR100,247667,2026-06-28,Morning,UPI,Delivered,45,38,276.57
1860,484,5,,250001,2026-06-24,Other,UPI,Delivered,45,36,936.71
1861,86,12,,247232,2026-06-18,Evening,COD,Delivered,45,46,448.86
1862,275,18,FIRST50,247232,2026-06-28,Evening,COD,Delivered,45,43,1179.7
1863,149,5,,247001,2026-05-21,Morning,UPI,Cancelled,45,44,172.29
1864,84,9,,249402,2026-05-23,Evening,UPI,Delivered,45,38,242.24
1865,46,9,FIRST50,250001,2026-05-18,Other,UPI,Delivered,45,43,517.41
1866,482,8,,249401,2026-06-29,Morning,UPI,Delivered,45,45,844.22
1867,173,2,EXPIRED5,251001,2026-06-25,Morning,COD,Delivered,45,46,511.32
1868,241,13,,249402,2026-06-02,Morning,COD,Delivered,45,40,796.64
1869,311,5,PROTEIN25,251003,2026-06-01,Morning,COD,Delivered,45,42,363.36
1870,296,11,,249401,2026-06-23,Evening,UPI,Delivered,45,27,1345.32
1871,304,18,,250001,2026-06-13,Morning,UPI,Delivered,45,23,484.48
1872,242,5,,251001,2026-05-26,Afternoon,UPI,Delivered,45,47,242.24
1873,106,10,,249402,2026-06-19,Evening,UPI,Delivered,45,50,1019.33
1874,365,7,,251002,2026-06-23,Evening,COD,Delivered,45,22,371.38
1875,475,2,WELCOME10,249401,2026-06-27,Afternoon,COD,Delivered,45,29,1404.85
1876,106,13,,247661,2026-06-17,Morning,UPI,Delivered,45,54,879.98
1877,457,14,,247232,2026-06-21,Morning,COD,Delivered,45,22,242.24
1878,230,18,,247004,2026-06-26,Evening,UPI,Delivered,45,48,613.62
1879,144,16,,248003,2026-06-24,Evening,UPI,Delivered,45,48,242.24
1880,415,16,,249402,2026-06-24,Evening,UPI,Delivered,45,43,613.62
1881,353,4,,249402,2026-06-25,Morning,COD,Delivered,45,46,235.14
1882,169,13,,247004,2026-06-11,Evening,COD,Delivered,45,29,1496.71
1883,122,7,MONTHLY200,251002,2026-06-28,Evening,UPI,Delivered,45,49,166.85
1884,475,7,,249402,2026-06-22,Afternoon,COD,Delivered,45,24,220.9
1885,113,4,,247667,2026-05-29,Evening,UPI,Delivered,45,42,464.79
1886,476,10,,247232,2026-05-14,Evening,COD,Delivered,45,29,730.75
1887,83,11,,247001,2026-06-29,Afternoon,COD,Out for Delivery,45,27,470.28
1888,341,7,WELCOME10,251003,2026-06-21,Evening,COD,Delivered,45,41,654.05
1889,174,13,LOYALTY50,251003,2026-06-22,Other,COD,Delivered,45,42,329.43
1890,55,4,,251001,2026-04-23,Morning,UPI,Cancelled,45,36,827.42
1891,363,19,,248003,2026-06-14,Morning,COD,Delivered,45,43,277.83
1892,165,5,MONTHLY200,249402,2026-06-07,Evening,COD,Delivered,45,55,742.76
1893,223,19,,247667,2026-06-22,Morning,UPI,Delivered,45,32,547.04
1894,141,16,SUMMER10,249401,2026-06-26,Afternoon,UPI,Delivered,45,40,683.37
1895,4,4,,251001,2026-06-17,Evening,UPI,Delivered,45,32,518.81
1896,481,2,,249402,2026-06-23,Morning,UPI,Delivered,45,20,380.56
1897,307,1,WEEKEND15,250002,2026-05-27,Evening,UPI,Delivered,45,43,235.08
1898,307,8,,247232,2026-06-07,Morning,COD,Delivered,45,49,371.38
1899,64,8,,249402,2026-04-29,Other,UPI,Delivered,45,30,924.52
1900,437,1,,248003,2026-06-05,Other,COD,Delivered,45,31,222.55
1901,316,15,,247667,2026-06-13,Morning,COD,Delivered,45,20,956.91
1902,200,10,,250002,2026-06-21,Morning,COD,Delivered,45,43,703.12
1903,258,6,,251003,2026-04-05,Morning,UPI,Cancelled,45,25,470.28
1904,398,12,WELCOME10,249401,2026-06-18,Evening,COD,Delivered,45,23,341.49
1905,373,16,,247661,2026-06-29,Morning,COD,Delivered,45,23,276.57
1906,442,12,FIRST50,247667,2026-06-23,Evening,UPI,Cancelled,45,46,243.47
1907,405,9,,251002,2026-06-05,Other,UPI,Delivered,45,43,443.45
1908,295,18,BULK150,249401,2026-04-12,Other,UPI,Delivered,45,50,243.47
1909,66,14,,247232,2026-04-29,Evening,UPI,Delivered,45,33,971.71
1910,313,6,,247003,2026-05-28,Evening,UPI,Delivered,45,41,396.72
1911,256,14,,249401,2026-06-28,Evening,UPI,Delivered,45,23,832.66
1912,170,15,FESTIVE15,247232,2026-04-20,Evening,UPI,Delivered,45,28,888.59
1913,128,10,,251002,2026-06-21,Morning,COD,Delivered,45,47,242.24
1914,274,8,,251003,2026-06-13,Morning,UPI,Delivered,45,33,712.52
1915,428,7,,247001,2026-06-29,Other,UPI,Delivered,45,66,237.27
1916,321,11,REFER20,250002,2026-06-09,Other,COD,Delivered,45,39,387.58
1917,270,1,,248003,2026-06-24,Evening,UPI,Delivered,45,47,484.48
1918,56,18,,251001,2026-05-23,Evening,COD,Cancelled,45,22,1708.07
1919,401,13,FESTIVE15,250001,2026-06-29,Evening,COD,Delivered,45,47,972.93
1920,52,18,,250002,2026-06-27,Evening,COD,Delivered,45,54,452.23
1921,347,10,,248003,2026-06-23,Evening,COD,Delivered,45,51,824.65
1922,438,11,,247004,2026-06-17,Evening,UPI,Delivered,45,31,204.9
1923,93,6,,249401,2026-06-08,Morning,COD,Delivered,45,44,333.7
1924,147,20,,249402,2026-06-26,Morning,UPI,Delivered,45,22,1121.56
1925,253,4,,251002,2026-05-29,Morning,UPI,Delivered,45,40,242.24
1926,270,18,,251001,2026-06-27,Evening,UPI,Delivered,45,45,402.78
1927,27,16,,250001,2026-06-26,Evening,UPI,Cancelled,45,47,985.0
1928,150,19,,247667,2026-05-18,Afternoon,UPI,Delivered,45,32,276.57
1929,168,9,EXPIRED5,249402,2026-06-29,Evening,UPI,Delivered,45,50,624.06
1930,342,11,,247001,2026-06-06,Morning,COD,Delivered,45,39,660.14
1931,236,9,,247667,2026-05-23,Afternoon,UPI,Delivered,45,62,1873.0
1932,293,7,MONTHLY200,247003,2026-06-27,Morning,UPI,Delivered,45,28,1469.29
1933,19,6,,247001,2026-06-15,Afternoon,UPI,Delivered,45,54,371.38
1934,404,13,,248003,2026-05-23,Evening,UPI,Delivered,45,29,929.58
1935,250,19,,247004,2026-06-24,Morning,UPI,Delivered,45,37,235.14
1936,202,14,,249402,2026-06-25,Evening,UPI,Delivered,45,15,1109.24
1937,53,11,MONTHLY200,249402,2026-06-21,Evening,UPI,Delivered,45,46,922.54
1938,352,15,,247004,2026-05-13,Morning,UPI,Delivered,45,41,379.43
1939,462,18,,248003,2026-05-17,Morning,COD,Delivered,45,23,222.55
1940,129,2,,248003,2026-06-29,Morning,UPI,Delivered,45,31,379.43
1941,144,18,,247004,2026-04-21,Morning,COD,Delivered,45,54,593.93
1942,256,6,REFER20,247232,2026-06-28,Afternoon,COD,Delivered,45,31,243.47
1943,14,5,LOYALTY50,249402,2026-06-04,Evening,COD,Delivered,45,49,1009.79
1944,155,18,,248003,2026-06-19,Evening,COD,Delivered,45,25,277.83
1945,12,9,FIRST50,248003,2026-05-25,Evening,UPI,Delivered,45,71,242.24
1946,448,9,,248003,2026-05-18,Evening,COD,Delivered,45,43,1356.38
1947,417,15,,251003,2026-06-20,Other,COD,Delivered,45,25,762.31
1948,10,2,,247232,2026-06-22,Morning,COD,Delivered,45,31,742.76
1949,482,8,,247661,2026-06-22,Evening,UPI,Delivered,45,50,371.38
1950,446,11,BULK150,247003,2026-06-01,Evening,COD,Delivered,45,40,742.76
1951,483,12,,251003,2026-05-03,Other,COD,Delivered,45,33,754.06
1952,425,5,,249402,2026-05-17,Morning,UPI,Delivered,45,24,379.43
1953,447,8,,247004,2026-06-16,Morning,COD,Delivered,45,38,742.76
1954,314,2,,249402,2026-06-20,Evening,UPI,Delivered,45,51,626.89
1955,77,16,GYM20,247003,2026-05-13,Evening,COD,Delivered,45,31,175.66
1956,408,8,,251003,2026-06-20,Evening,UPI,Delivered,45,49,778.21
1957,376,6,,247667,2026-05-18,Other,UPI,Cancelled,45,44,620.34
1958,76,1,,251001,2026-06-16,Evening,UPI,Delivered,45,29,918.42
1959,54,12,,249402,2026-06-19,Morning,UPI,Delivered,45,59,666.0
1960,180,16,,251003,2026-06-28,Morning,UPI,Delivered,45,36,968.96
1961,418,5,,250002,2026-06-22,Evening,COD,Cancelled,45,41,621.67
1962,334,10,,247667,2026-06-21,Evening,UPI,Delivered,45,32,621.67
1963,403,14,PROTEIN25,247004,2026-06-22,Evening,UPI,Delivered,45,48,398.21
1964,225,7,GYM20,247001,2026-05-05,Morning,UPI,Delivered,45,34,521.06
1965,298,10,,251002,2026-04-19,Evening,UPI,Delivered,45,40,242.24
1966,298,10,SUMMER10,250001,2026-05-17,Evening,COD,Delivered,45,15,248.91
1967,183,6,,250001,2026-06-27,Evening,UPI,Delivered,45,52,242.24
1968,463,5,,250002,2026-05-25,Morning,UPI,Delivered,45,42,379.43
1969,199,12,,251001,2026-05-27,Other,COD,Delivered,45,19,276.57
1970,318,2,,249402,2026-06-25,Morning,COD,Delivered,45,38,201.16
1971,227,18,,250002,2026-06-29,Afternoon,UPI,Delivered,45,36,981.38
1972,83,1,,251002,2026-06-29,Afternoon,UPI,Delivered,45,38,277.83
1973,332,1,,251003,2026-05-30,Evening,UPI,Delivered,45,49,172.29
1974,200,9,,247003,2026-06-27,Morning,COD,Delivered,45,41,1098.1
1975,265,16,,248003,2026-05-26,Evening,COD,Delivered,45,30,402.78
1976,340,6,,248003,2026-06-28,Afternoon,COD,Delivered,45,50,649.21
1977,54,13,,249402,2026-05-07,Evening,UPI,Delivered,45,47,742.76
1978,99,13,WELCOME10,249402,2026-06-27,Evening,COD,Cancelled,45,63,750.67
1979,415,18,EXPIRED5,247004,2026-06-13,Evening,COD,Delivered,45,27,337.03
1980,93,4,,251001,2026-06-20,Evening,UPI,Delivered,45,47,613.62
1981,94,18,,248003,2026-05-11,Evening,UPI,Delivered,45,34,1169.75
1982,116,15,,247232,2026-06-13,Other,COD,Delivered,45,35,841.66
1983,344,6,,247004,2026-06-28,Evening,UPI,Delivered,45,53,276.57
1984,449,15,,251001,2026-06-28,Other,UPI,Delivered,45,15,836.17
1985,248,9,,251002,2026-06-20,Other,UPI,Delivered,45,48,464.79
1986,398,4,,248003,2026-05-17,Other,UPI,Delivered,45,73,441.8
1987,474,16,,249401,2026-06-27,Evening,UPI,Delivered,45,32,242.24
1988,449,9,FLAT75,247003,2026-06-29,Evening,UPI,Delivered,45,47,222.55
1989,450,4,,247001,2026-05-28,Morning,UPI,Delivered,45,30,553.14
1990,467,16,,247004,2026-06-28,Evening,UPI,Delivered,45,30,222.55
1991,61,6,GYM20,251001,2026-05-06,Morning,UPI,Delivered,45,35,366.15
1992,68,2,,250001,2026-06-24,Evening,UPI,Delivered,45,23,371.38
1993,71,12,WEEKEND15,251002,2026-06-01,Morning,COD,Delivered,45,35,337.21
1994,394,8,,250001,2026-06-09,Other,UPI,Delivered,45,50,603.11
1995,481,13,,248003,2026-06-01,Evening,COD,Delivered,45,39,154.48
1996,41,10,,249402,2026-06-26,Evening,UPI,Delivered,45,30,175.66
1997,403,14,,247001,2026-06-06,Evening,COD,Delivered,45,32,947.5
1998,253,19,,247004,2026-06-14,Morning,UPI,Delivered,45,39,724.03
1999,437,16,,247661,2026-03-04,Morning,UPI,Delivered,45,36,692.83
2000,45,18,,249401,2026-05-20,Afternoon,UPI,Delivered,45,43,154.48
2001,188,7,,247661,2026-06-27,Afternoon,UPI,Delivered,45,51,470.28
2002,45,14,,249402,2026-05-22,Other,UPI,Delivered,45,48,742.76
2003,227,2,,248003,2026-06-28,Evening,COD,Delivered,45,34,379.43
2004,238,19,,247003,2026-03-02,Morning,UPI,Delivered,45,25,555.66
2005,261,14,,248003,2026-06-25,Evening,UPI,Delivered,45,54,379.43
2006,174,6,,247003,2026-06-20,Afternoon,UPI,Delivered,45,15,856.0
2007,357,14,,247001,2026-05-30,Morning,UPI,Delivered,45,31,175.66
2008,17,20,,247004,2026-05-30,Evening,COD,Delivered,45,40,613.62
2009,340,13,,247661,2026-05-30,Other,UPI,Cancelled,45,47,276.57
2010,385,12,,251002,2026-06-27,Other,UPI,Delivered,45,46,555.09
2011,18,7,FLAT75,247003,2026-06-26,Evening,UPI,Delivered,45,24,235.14
2012,25,11,,251002,2026-06-27,Morning,UPI,Cancelled,45,56,758.86
2013,93,20,,251002,2026-05-17,Evening,UPI,Delivered,45,37,276.57
2014,284,2,,247661,2026-06-09,Other,COD,Delivered,45,20,470.28
2015,381,4,REFER20,251002,2026-06-17,Afternoon,COD,Delivered,45,33,444.53
2016,172,8,,249402,2026-05-12,Evening,COD,Delivered,45,22,235.14
2017,95,20,,247001,2026-05-24,Morning,COD,Delivered,45,15,237.27
2018,84,4,,251003,2026-06-19,Other,UPI,Cancelled,45,48,526.98
2019,413,12,REFER20,248003,2026-06-22,Evening,COD,Delivered,45,51,420.69
2020,203,13,,247004,2026-05-22,Evening,UPI,Delivered,45,47,863.91
2021,237,14,,247661,2026-06-06,Evening,UPI,Delivered,45,18,886.9
2022,155,11,,247003,2026-06-18,Evening,UPI,Delivered,45,42,496.59
2023,387,14,,247001,2026-06-26,Morning,UPI,Delivered,45,33,237.27
2024,420,19,PROTEIN25,248003,2026-06-13,Evening,UPI,Delivered,45,37,354.31
2025,109,6,,249401,2026-06-25,Evening,COD,Delivered,45,43,688.63
2026,71,8,,251001,2026-05-26,Evening,COD,Delivered,45,52,520.07
2027,386,19,,247232,2026-04-03,Evening,COD,Delivered,45,22,379.43
2028,35,1,REFER20,251001,2026-06-24,Evening,UPI,Delivered,45,47,389.55
2029,31,5,,251001,2026-06-07,Other,UPI,Delivered,45,28,613.62
2030,208,6,,249401,2026-04-17,Evening,UPI,Cancelled,45,35,590.19
2031,336,10,WELCOME10,247004,2026-06-15,Morning,UPI,Delivered,45,39,594.13
2032,305,12,FLASH30,247001,2026-06-26,Evening,COD,Delivered,45,46,938.24
2033,136,2,FLAT75,250001,2026-05-16,Other,COD,Delivered,45,40,1277.79
2034,471,19,FLAT75,247661,2026-06-13,Evening,UPI,Delivered,45,15,222.55
2035,1,10,,251002,2026-06-25,Morning,COD,Delivered,45,27,1187.86
2036,319,12,MONTHLY200,247232,2026-06-08,Evening,COD,Delivered,45,32,726.72
2037,373,16,,250002,2026-06-25,Evening,COD,Delivered,45,43,986.25
2038,96,20,,249401,2026-06-29,Afternoon,UPI,Delivered,45,38,651.8
2039,484,19,,250001,2026-06-11,Morning,UPI,Delivered,45,31,1419.57
2040,450,20,,251003,2026-06-09,Other,UPI,Delivered,45,33,235.14
2041,490,11,,247003,2026-06-23,Evening,UPI,Delivered,45,38,600.33
2042,137,14,,247001,2026-06-21,Afternoon,COD,Delivered,45,16,1227.24
2043,424,14,,251002,2026-05-31,Morning,UPI,Delivered,45,25,518.81
2044,394,6,,250002,2026-05-05,Other,UPI,Delivered,45,39,417.9
2045,442,13,,249402,2026-06-22,Morning,UPI,Delivered,45,68,242.24
2046,351,10,,251003,2026-06-12,Evening,COD,Delivered,45,43,660.14
2047,267,5,FLASH30,249401,2026-06-28,Evening,UPI,Delivered,45,43,311.57
2048,300,14,,251003,2026-06-18,Evening,UPI,Delivered,45,45,1001.1
2049,169,8,,247004,2026-06-22,Other,UPI,Delivered,45,37,242.24
2050,355,8,REFER20,250001,2026-06-01,Morning,UPI,Delivered,45,31,334.32
2051,338,10,,250001,2026-06-29,Morning,UPI,Delivered,45,51,371.38
2052,318,6,,251001,2026-03-07,Morning,UPI,Delivered,45,34,242.24
2053,390,14,,250001,2026-05-15,Other,COD,Delivered,45,30,590.19
2054,148,8,,247667,2026-06-29,Other,COD,Delivered,45,15,1434.27
2055,408,2,,247001,2026-06-22,Morning,COD,Delivered,45,44,1273.76
2056,28,15,,249402,2026-06-20,Morning,COD,Delivered,45,45,1032.19
2057,273,8,,247232,2026-06-20,Afternoon,UPI,Delivered,45,34,575.94
2058,178,11,,247001,2026-06-17,Other,COD,Delivered,45,30,417.9
2059,180,10,,247001,2026-06-29,Other,UPI,Delivered,45,31,1316.65
2060,75,5,,247003,2026-06-26,Morning,COD,Delivered,45,58,484.48
2061,325,10,,247661,2026-06-14,Evening,UPI,Delivered,45,33,344.58
2062,254,1,SUMMER10,250002,2026-06-24,Morning,UPI,Delivered,45,22,436.03
2063,384,13,,247001,2026-06-17,Evening,UPI,Delivered,45,22,985.0
2064,117,1,,248003,2026-06-28,Evening,COD,Delivered,45,15,891.62
2065,483,4,,250001,2026-06-14,Afternoon,UPI,Delivered,45,37,552.69
2066,188,6,,249401,2026-06-22,Evening,COD,Delivered,45,34,479.51
2067,73,9,,251002,2026-06-18,Evening,UPI,Delivered,45,43,403.19
2068,179,4,,247232,2026-06-22,Morning,UPI,Delivered,45,47,425.8
2069,59,20,,247003,2026-06-05,Evening,UPI,Delivered,45,49,242.24
2070,251,20,SUMMER10,249401,2026-06-29,Afternoon,UPI,Delivered,45,23,218.02
2071,450,13,REFER20,247001,2026-04-26,Evening,COD,Delivered,45,31,379.63
2072,161,9,,249402,2026-06-14,Other,UPI,Delivered,45,61,742.76
2073,186,5,,249402,2026-06-19,Evening,UPI,Delivered,45,20,707.62
2074,352,18,,247661,2026-05-24,Other,UPI,Delivered,45,30,1003.29
2075,44,11,,248003,2026-03-23,Evening,UPI,Delivered,45,47,242.24
2076,336,16,LOYALTY50,249401,2026-06-27,Evening,UPI,Delivered,45,21,639.2
2077,232,20,,247004,2026-05-31,Evening,UPI,Delivered,45,37,276.57
2078,263,11,,251003,2026-06-29,Morning,COD,Delivered,45,25,616.7
2079,329,20,FIRST50,249402,2026-05-01,Morning,UPI,Cancelled,45,58,329.43
2080,210,10,,247001,2026-06-29,Evening,UPI,Delivered,45,49,441.19
2081,134,10,NEWYEAR100,251002,2026-05-24,Morning,UPI,Delivered,45,45,517.39
2082,36,12,,248003,2026-06-24,Other,UPI,Delivered,45,31,646.83
2083,215,16,,247004,2026-06-29,Morning,UPI,Delivered,45,32,555.66
2084,171,8,,247004,2026-05-01,Morning,COD,Delivered,45,36,484.48
2085,191,7,,247001,2026-06-10,Evening,COD,Delivered,45,44,344.6
2086,180,9,,249402,2026-06-27,Other,COD,Delivered,45,31,445.1
2087,390,12,,249401,2026-05-31,Morning,UPI,Delivered,45,34,858.94
2088,37,4,,251003,2026-06-20,Afternoon,UPI,Delivered,45,31,277.83
2089,232,20,,249402,2026-04-09,Evening,COD,Delivered,45,25,380.4
2090,25,2,,247001,2026-06-29,Morning,UPI,Out for Delivery,45,34,826.9
2091,237,1,,247001,2026-06-04,Morning,UPI,Delivered,45,47,423.38
2092,13,2,EXPIRED5,251003,2026-06-22,Morning,COD,Delivered,45,39,211.42
2093,239,20,,247004,2026-06-24,Other,COD,Delivered,45,55,242.24
2094,179,13,,249402,2026-06-24,Evening,COD,Delivered,45,55,1297.16
2095,476,1,FIRST50,247232,2026-06-05,Evening,UPI,Delivered,45,53,321.38
2096,243,6,GYM20,247001,2026-06-24,Afternoon,UPI,Delivered,45,54,820.37
2097,228,20,,247004,2026-06-28,Other,COD,Delivered,45,55,277.83
2098,125,13,,248003,2026-06-24,Afternoon,UPI,Delivered,45,28,970.33
2099,418,1,,249401,2026-05-29,Morning,UPI,Delivered,45,22,687.34
2100,242,20,,247003,2026-05-19,Evening,UPI,Delivered,45,59,751.11
2101,397,8,,251003,2026-06-09,Afternoon,COD,Delivered,45,41,175.66
2102,28,11,,249402,2026-06-26,Evening,UPI,Delivered,45,59,761.05
2103,409,13,,249402,2026-06-02,Evening,COD,Delivered,45,48,916.79
2104,176,14,BULK150,251001,2026-05-25,Evening,UPI,Delivered,45,39,586.84
2105,333,19,EXPIRED5,250002,2026-03-13,Evening,COD,Delivered,45,23,1143.46
2106,74,12,,247661,2026-05-24,Morning,UPI,Delivered,45,42,1110.18
2107,125,11,,251001,2026-06-16,Other,UPI,Delivered,45,24,1259.24
2108,152,12,,249402,2026-05-07,Morning,UPI,Delivered,45,35,222.55
2109,349,18,EXPIRED5,247661,2026-06-25,Evening,UPI,Delivered,45,34,935.75
2110,170,15,,251002,2026-05-31,Evening,COD,Delivered,45,24,445.1
2111,188,15,EXPIRED5,248003,2026-06-29,Morning,UPI,Delivered,45,43,230.13
2112,209,8,WELCOME10,247661,2026-02-11,Afternoon,UPI,Delivered,45,32,654.05
2113,304,6,,249402,2026-06-17,Evening,UPI,Delivered,45,44,237.27
2114,270,15,,247661,2026-06-11,Afternoon,UPI,Delivered,45,17,371.38
2115,422,9,,248003,2026-06-20,Evening,UPI,Delivered,45,39,464.79
2116,66,10,,248003,2026-06-26,Evening,COD,Delivered,45,24,1065.07
2117,312,10,,247003,2026-06-28,Evening,COD,Cancelled,45,32,379.43
2118,85,10,,247001,2026-06-04,Morning,COD,Delivered,45,36,1168.34
2119,489,7,,247661,2026-06-04,Other,UPI,Delivered,45,52,472.41
2120,285,12,,248003,2026-06-25,Other,UPI,Delivered,45,35,692.83
2121,171,7,GYM20,247004,2026-05-19,Afternoon,UPI,Delivered,45,15,891.31
2122,477,10,,247003,2026-06-06,Evening,UPI,Delivered,45,34,441.8
2123,469,7,,249401,2026-06-10,Afternoon,UPI,Delivered,45,44,242.24
2124,199,1,FLAT75,247232,2026-06-15,Evening,UPI,Delivered,45,40,323.21
2125,8,5,REFER20,248003,2026-06-08,Evening,COD,Delivered,45,45,491.66
2126,500,10,,251002,2026-05-20,Other,UPI,Delivered,45,48,613.62
2127,287,7,,250001,2026-06-13,Afternoon,UPI,Delivered,45,54,656.0
